model,source,target,comparison_metric,baseline_score,transfer_score,improvement,baseline_common_acc,transfer_common_acc,baseline_outlier_acc,transfer_outlier_acc,baseline_hscore,transfer_hscore,final_model,note
cnn_features_1d,nmc,spinel5v,common,0.9298245614035088,0.9298245614035088,0.0,0.9298245614035088,0.9298245614035088,0.0,0.0,0.0,0.0,baseline,baseline_kept
cnn_features_1d,nmc,fcg,common,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,baseline,baseline_kept
cnn_features_1d,lirich,spinel5v,common,0.9956140350877193,0.9956140350877193,0.0,0.9956140350877193,0.9956140350877193,0.0,0.0,0.0,0.0,baseline,baseline_kept
cnn_features_1d,spinel5v,nmc,common,0.9295874822190612,0.9566145092460882,0.027027027027026973,0.9295874822190612,0.9566145092460882,0.0,0.0,0.0,0.0,transfer,
cnn_features_1d,spinel5v,lirich,common,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,baseline,baseline_kept
cnn_features_1d,fcg,nmc,common,0.9253200568990043,0.9409672830725462,0.01564722617354186,0.9253200568990043,0.9409672830725462,0.0,0.0,0.0,0.0,transfer,
